Sentence,Word,category,hierarchical,non-hierarchical,non-hierarchical-definitor
339,:,,,,
339,Dužina,,,MEASURES,
339,",",,,MEASURES,
339,širina,,,MEASURES,
339,i,,,MEASURES,
339,dubina,,,MEASURES,
339,najmanje,,,,
339,šupljine,,,,
339,koja,,,HAS_LOCATION,
339,se,,,HAS_LOCATION,
339,nalazi,,,HAS_LOCATION,
339,u,,,HAS_LOCATION,
339,špilji,,,HAS_LOCATION,
339,kao,,,HAS_LOCATION,
339,cjelini,,,HAS_LOCATION,
339,.,,,,
340,špiljski,D.1_Abiotic,DEFINIENDUM,,
340,cvijet,D.1_Abiotic,DEFINIENDUM,,
340,:,,,,
340,Mineral,D.1_Abiotic,GENUS,,
340,koji,,,,
340,se,,,,
340,javlja,,,,
340,kao,,,,
340,savijene,,,HAS_FORM,
340,izdužene,,,HAS_FORM,
340,naslage,,,HAS_FORM,
340,koje,,,,
340,se,,,HAS_LOCATION,frame_LOCATION
340,šire,,,HAS_LOCATION,frame_LOCATION
340,iz,,,HAS_LOCATION,frame_LOCATION
340,stijenki,,,HAS_LOCATION,
340,špilje,A.2_Underground_landform,,HAS_LOCATION,
340,.,,,,
340,Uglavnom,,,,
340,se,,,,
340,radi,,,,
340,o,,,,
340,gipsu,D.1_Abiotic,,COMPOSITION_MEDIUM,
340,ili,,,,
340,epsomitu,D.1_Abiotic,,COMPOSITION_MEDIUM,
340,ali,,,,
340,se,,,,
340,može,,,,
340,raditi,,,,
340,i,,,,
340,o,,,,
340,mnogim,,,,
340,drugim,,,COMPOSITION_MEDIUM,
340,mineralima,D.1_Abiotic,,COMPOSITION_MEDIUM,
340,",",,,,
340,te,,,,
340,ledu,D.1_Abiotic,,COMPOSITION_MEDIUM,
340,.,,,,
340,Struktura,,,,
340,se,,,HAS_LOCATION,
340,razvija,,,HAS_LOCATION,
340,na,,,HAS_LOCATION,
340,pričvršćenom,,,HAS_LOCATION,
340,kraju,,,HAS_LOCATION,
340,.,,,,
341,špiljska,A.2_Underground_landform,DEFINIENDUM,,
341,tvorba,A.2_Underground_landform,DEFINIENDUM,,
341,:,,,,
341,Mineral,D.1_Abiotic,GENUS,,
341,formiran,,,HAS_LOCATION,frame_LOCATION
341,u,,,HAS_LOCATION,frame_LOCATION
341,špiljama,,,HAS_LOCATION,
341,.,,,,
341,Zastarjeli,,,,
341,sinonim,,,,
341,za,,,,
341,sige,,,,
341,.,,,,
342,grupa,A.2_Underground_landform,DEFINIENDUM,,
342,špilja,A.2_Underground_landform,DEFINIENDUM,,
342,:,,,,
342,Mnoštvo,,GENUS,,
342,špilja,A.2_Underground_landform,GENUS,,
342,",",,,,
342,koje,,,,
342,nisu,,,HAS_ATTRIBUTE,
342,međusobno,,,HAS_ATTRIBUTE,
342,povezane,,,HAS_ATTRIBUTE,
342,",",,,,
342,ali,,,,
342,su,,,,
342,geografski,,,HAS_ATTRIBUTE,
342,povezane,,,HAS_ATTRIBUTE,
342,s,,,HAS_ATTRIBUTE,
342,nekim,,,HAS_ATTRIBUTE,
342,reljefnim,,,HAS_ATTRIBUTE,
342,oblikom,,,HAS_ATTRIBUTE,
342,ili,,,HAS_ATTRIBUTE,
342,geološkim,,,HAS_ATTRIBUTE,
342,izdankom,,,HAS_ATTRIBUTE,
342,.,,,,
343,špiljski,D.1_Abiotic,DEFINIENDUM,,
343,guano,D.1_Abiotic,DEFINIENDUM,,
343,:,,,,
343,Akumulacija,B.3_Addition,,DEFINED_AS,
343,izmeta,,GENUS,DEFINED_AS,
343,u,,,HAS_LOCATION,
343,špiljama,,,HAS_LOCATION,
343,",",,,,
343,uglavnom,,,,
343,od,,,HAS_CAUSE,
343,šišmiša,,,HAS_CAUSE,
343,.,,,,
343,Na,,,,
343,nekim,,,,
343,mjestima,,,,
343,djelomično,,,,
343,je,,,,
343,mineraliziran,,,,
343,.,,,,
344,duljina,D.3_Property,DEFINIENDUM,,
344,špilje,D.3_Property,DEFINIENDUM,,
344,:,,,,
344,Ukupna,,,DEFINED_AS,
344,duljina,,,DEFINED_AS,
344,svih,,,DEFINED_AS,
344,kanala,,,DEFINED_AS,
344,u,,,DEFINED_AS,
344,špilji,,,DEFINED_AS,
344,.,,,,
344,Ona,,,,
344,je,,,,
344,normalno,,,,
344,veća,,,HAS_SIZE,
344,od,,,HAS_SIZE,
344,protezanja,,,HAS_SIZE,
344,špilje,,,HAS_SIZE,
344,.,,,,
345,špiljski,D.1_Abiotic,DEFINIENDUM,,
345,ahat,D.1_Abiotic,DEFINIENDUM,,
345,:,,,,
345,Kompaktne,,,HAS_FORM,
345,prugaste,,,HAS_FORM,
345,naslage,,GENUS,,
345,kalcita,D.1_Abiotic,,COMPOSITION_MEDIUM,
345,ili,,,COMPOSITION_MEDIUM,
345,aragonita,D.1_Abiotic,,COMPOSITION_MEDIUM,
345,nađene,,,HAS_LOCATION,frame_LOCATION
345,u,,,HAS_LOCATION,frame_LOCATION
345,špiljama,,,HAS_LOCATION,
345,",",,,,
345,visokog,,,HAS_ATTRIBUTE,
345,sjaja,,,HAS_ATTRIBUTE,
345,i,,,,
345,nalik,,,HAS_FORM,
345,pravom,,,HAS_FORM,
345,oniksu,,,HAS_FORM,
345,.,,,,
346,špiljski,A.2_Underground_landform,DEFINIENDUM,,
346,biser,A.2_Underground_landform,DEFINIENDUM,,
346,:,,,,
346,Glatko,,,HAS_ATTRIBUTE,
346,polirana,,,HAS_ATTRIBUTE,
346,i,,,,
346,zaobljena,,,HAS_FORM,
346,siga,A.2_Underground_landform,GENUS,,
346,nađena,,,HAS_LOCATION,frame_LOCATION
346,u,,,HAS_LOCATION,frame_LOCATION
346,plitkim,,,HAS_LOCATION,
346,šupljinama,,,HAS_LOCATION,
346,u,,,HAS_LOCATION,
346,koje,,,HAS_LOCATION,
346,kaplje,,,HAS_LOCATION,
346,voda,,,HAS_LOCATION,
346,.,,,,
346,Sastoji,,,CONTAINS,frame_CONTAINS
346,se,,,CONTAINS,frame_CONTAINS
346,od,,,CONTAINS,frame_CONTAINS
346,koncentričnih,,,CONTAINS,
346,slojeva,,,CONTAINS,
346,oko,,,CONTAINS,
346,jezgre,,,CONTAINS,
346,i,,,,
346,karakterizirana,,,HAS_FORM,frame_FORM
346,je,,,HAS_FORM,frame_FORM
346,radijalnom,,,HAS_FORM,
346,kristalnom,,,HAS_FORM,
346,strukturom,,,HAS_FORM,
346,(,,,,
346,Hill,,,,
346,",",,,,
346,1992,,,,
346,),,,,
346,.,,,,
347,špiljske,A.2_Underground_landform,DEFINIENDUM,,
347,kokice,A.2_Underground_landform,DEFINIENDUM,,
347,:,,,,
347,Varijetet,,,,
347,špiljskog,A.2_Underground_landform,GENUS,,
347,koralja,A.2_Underground_landform,GENUS,,
347,.,,,,
348,špiljski,A.2_Underground_landform,DEFINIENDUM,,
348,prišt,A.2_Underground_landform,DEFINIENDUM,,
348,:,,,,
348,Bijele,,,HAS_ATTRIBUTE,
348,polukuglaste,,,HAS_FORM,
348,naslage,,GENUS,,
348,kalcita,,GENUS,,
348,na,,,HAS_LOCATION,frame_LOCATION
348,zidovima,,,HAS_LOCATION,
348,i,,,HAS_LOCATION,
348,stropu,,,HAS_LOCATION,
348,špilje,A.2_Underground_landform,,HAS_LOCATION,
348,.,,,,
349,špiljska,D.3_Property,DEFINIENDUM,,
349,poroznost,D.3_Property,DEFINIENDUM,,
349,:,,,,
349,Poroznost,D.3_Property,GENUS,,
349,koja,,,,
349,se,,,HAS_ATTRIBUTE,frame_ATTRIBUTE
349,odlikuje,,,HAS_ATTRIBUTE,frame_ATTRIBUTE
349,velikim,,,HAS_ATTRIBUTE,
349,nepravilnim,,,HAS_ATTRIBUTE,
349,šupljinama,,,HAS_ATTRIBUTE,
349,-,,,HAS_ATTRIBUTE,
349,kavernama,A.2_Underground_landform,,HAS_ATTRIBUTE,
349,",",,,,
349,nastala,,,HAS_CAUSE,frame_CAUSE
349,procesima,,,HAS_CAUSE,frame_CAUSE
349,otapanja,B.2_Loss,,HAS_CAUSE,
349,pojedinih,,,HAS_CAUSE,
349,dijelova,,,HAS_CAUSE,
349,karbonatne,,,HAS_CAUSE,
349,stijene,,,HAS_CAUSE,
349,pod,,,HAS_CAUSE,
349,djelovanjem,,,HAS_CAUSE,
349,slatke,,,HAS_CAUSE,
349,meteorske,,,HAS_CAUSE,
349,vode,,,HAS_CAUSE,
349,u,,,HAS_LOCATION,
349,subaerskim,,,HAS_LOCATION,
349,uvjetima,,,HAS_LOCATION,
349,",",,,,
349,posebice,,,,
349,proširivanjem,B.1_Movement,,HAS_CAUSE,
349,i,,,HAS_CAUSE,
349,korozijom,B.2_Loss,,HAS_CAUSE,
349,tektonskih,,,HAS_CAUSE,
349,prslina,,,HAS_CAUSE,
349,i,,,HAS_CAUSE,
349,razdrobljenih,,,HAS_CAUSE,
349,zona,,,HAS_CAUSE,
349,u,,,HAS_CAUSE,frame_LOCATION
349,kršu,C._Geome,,HAS_CAUSE,
349,.,,,,
350,špiljar,D.1_Abiotic,DEFINIENDUM,,
350,",",,,,
350,jamar,D.1_Abiotic,DEFINIENDUM,,
350,:,,,,
350,Osoba,,,,
350,uključena,,,,
350,u,,,,
350,istraživanje,,,,
350,špilje,,,,
350,ili,,,,
350,koja,,,,
350,rekreativno,,,,
350,ulazi,,,,
350,u,,,,
350,špilju,,,,
350,.,,,,
351,špiljska,A.2_Underground_landform,DEFINIENDUM,,
351,obloga,A.2_Underground_landform,DEFINIENDUM,,
351,:,,,,
351,Obloga,,GENUS,,
351,od,,,COMPOSITION_MEDIUM,frame_COMPOSITION
351,karbonatnog,,,COMPOSITION_MEDIUM,
351,ili,,,COMPOSITION_MEDIUM,
351,sulfatnog,,,COMPOSITION_MEDIUM,
351,materijala,,,COMPOSITION_MEDIUM,
351,koja,,,,
351,se,,,,
351,javlja,,,,
351,u,,,HAS_LOCATION,
351,suženjima,,,HAS_LOCATION,
351,u,,,HAS_LOCATION,
351,špiljskim,,,HAS_LOCATION,
351,kanalima,,,HAS_LOCATION,
351,.,,,,
351,Obloge,,,,
351,su,,,,
351,formirane,,,HAS_CAUSE,frame_CAUSE
351,zračnim,,,HAS_CAUSE,
351,prijenosom,,,HAS_CAUSE,
351,otopljenih,,,HAS_CAUSE,
351,minerala,,,HAS_CAUSE,
351,iz,,,HAS_CAUSE,
351,izvornog,,,HAS_CAUSE,
351,područja,,,HAS_CAUSE,
351,do,,,HAS_CAUSE,
351,mjesta,,,HAS_CAUSE,
351,taloženja,,,HAS_CAUSE,
351,.,,,,
352,kaverna,A.2_Underground_landform,DEFINIENDUM,,
352,:,,,,
352,Špilja,A.2_Underground_landform,GENUS,,
352,koja,,,HAS_ATTRIBUTE,
352,nije,,,HAS_ATTRIBUTE,
352,spojena,,,HAS_ATTRIBUTE,
352,kanalom,,,HAS_ATTRIBUTE,
352,s,,,HAS_ATTRIBUTE,
352,površinom,,,HAS_ATTRIBUTE,
352,.,,,,
352,Može,,,,
352,biti,,,,
352,različite,,,HAS_SIZE,
352,veličine,,,HAS_SIZE,
352,i,,,,
352,nastati,,,,
352,na,,,,
352,različite,,,,
352,načine,,,,
352,",",,,,
352,od,,,,
352,kojih,,,,
352,su,,,,
352,glavni,,,,
352,otapanje,B.2_Loss,,HAS_CAUSE,
352,vapnenačkih,,,HAS_CAUSE,
352,stijena,,,HAS_CAUSE,
352,podzemnim,,,HAS_CAUSE,
352,vodama,,,HAS_CAUSE,
352,i,,,HAS_CAUSE,
352,djelovanjem,,,HAS_CAUSE,
352,mora,,,HAS_CAUSE,
352,.,,,,
353,I,,,,
353,korozija,B.2_Loss,DEFINIENDUM,,
353,je,,,,
353,diferenciran,,GENUS,,
353,proces,,GENUS,,
353,",",,,,
353,jače,,,HAS_ATTRIBUTE,
353,struže,,,HAS_ATTRIBUTE,
353,niže,,,HAS_ATTRIBUTE,
353,plohe,,,HAS_ATTRIBUTE,
353,–,,,,
353,gljivasti,,,,
353,oblici,,,,
353,monolita,,,,
353,",",,,,
353,a,,,,
353,manje,,,HAS_ATTRIBUTE,
353,otporne,,,HAS_ATTRIBUTE,
353,stijene,,,HAS_ATTRIBUTE,
353,.,,,,
354,Najznačajnija,,,,
354,vrsta,,,,
354,sedimentnih,D.1_Abiotic,GENUS,,
354,stijena,D.1_Abiotic,GENUS,,
354,autohtonog,,,,
354,porijekla,,,,
354,je,,,,
354,sigovina,D.1_Abiotic,DEFINIENDUM,,
354,(,,,,
354,sige,,,,
354,),,,,
354,.,,,,
355,Speleologija,E.2_Method,DEFINIENDUM,,
355,je,,,,
355,bitan,,,,
355,dio,,,,
355,karstologije,E.2_Method,GENUS,,
355,.,,,,
356,Grozdasti,D.1_Abiotic,DEFINIENDUM,,
356,stalaktit,D.1_Abiotic,DEFINIENDUM,,
356,je,,,,
356,složena,,,,
356,tvorevina,D.1_Abiotic,GENUS,,
356,u,,,HAS_FORM,frame_FORM
356,obliku,,,HAS_FORM,frame_FORM
356,grozda,,,HAS_FORM,
356,.,,,,
357,Ponikve,A.1_Surface_landform,DEFINIENDUM,,
357,su,,,,
357,najtipičniji,,,,
357,površinski,A.1_Surface_landform,GENUS,,
357,krški,A.1_Surface_landform,GENUS,,
357,oblik,A.1_Surface_landform,GENUS,,
357,koji,,,,
357,se,,,,
357,smatra,,,,
357,i,,,,
357,dijagnostičkim,A.1_Surface_landform,GENUS,,
357,oblikom,A.1_Surface_landform,GENUS,,
357,krša,A.1_Surface_landform,GENUS,,
357,.,,,,
358,Kao,,,,
358,što,,,,
358,je,,,,
358,Grund,,,,
358,u,,,,
358,svom,,,,
358,odgovoru,,,,
358,naglasio,,,,
358,",",,,,
358,dolomiti,,,,
358,su,,,,
358,stijene,,,,
358,po,,,,
358,svom,,,,
358,sastavu,,,,
358,",",,,,
358,a,,,,
358,naročito,,,,
358,po,,,,
358,reljefu,,,,
358,koji,,,,
358,se,,,,
358,na,,,,
358,njima,,,,
358,razvija,,,,
358,",",,,,
358,prelaznih,,,,
358,osobina,,,,
358,.,,,,
359,Suprotno,,,,
359,tome,,,,
359,akumulirana,A.1_Surface_landform,DEFINIENDUM,,
359,terasa,A.1_Surface_landform,DEFINIENDUM,,
359,je,,,,
359,rubni,,,,
359,ostatak,A.1_Surface_landform,GENUS,,
359,naplavnog,A.1_Surface_landform,GENUS,,
359,pokrova,A.1_Surface_landform,GENUS,,
359,",",,,,
359,koji,,,,
359,je,,,,
359,ispunjavao,,,,
359,raniju,,,,
359,dolinu,,,,
359,.,,,,
360,Autohtoni,D.1_Abiotic,DEFINIENDUM,,
360,sediment,D.1_Abiotic,DEFINIENDUM,,
360,–,,,,
360,taložine,D.1_Abiotic,GENUS,,
360,koje,,,,
360,se,,,COMPOSITION_MEDIUM,frame_COMPOSITION
360,sastoje,,,COMPOSITION_MEDIUM,frame_COMPOSITION
360,od,,,COMPOSITION_MEDIUM,frame_COMPOSITION
360,trošina,D.1_Abiotic,,COMPOSITION_MEDIUM,
360,matičnih,D.1_Abiotic,,COMPOSITION_MEDIUM,
360,stijena,D.1_Abiotic,,COMPOSITION_MEDIUM,
360,u,,,COMPOSITION_MEDIUM,
360,podlozi,,,COMPOSITION_MEDIUM,
360,.,,,,
361,Tufovi,A.1_Surface_landform,DEFINIENDUM,,
361,i,,,,
361,tufne,A.1_Surface_landform,DEFINIENDUM,,
361,breče,A.1_Surface_landform,DEFINIENDUM,,
361,koji,,,,
361,su,,,,
361,utvrđeni,,,,
361,na,,,,
361,više,,,,
361,lokaliteta,,,,
361,sastoje,,,COMPOSITION_MEDIUM,frame_COMPOSITION
361,se,,,COMPOSITION_MEDIUM,frame_COMPOSITION
361,od,,,COMPOSITION_MEDIUM,frame_COMPOSITION
361,fragmenata,D.1_Abiotic,,COMPOSITION_MEDIUM,
361,piroklastičnog,D.1_Abiotic,,COMPOSITION_MEDIUM,
361,kvarca,D.1_Abiotic,,COMPOSITION_MEDIUM,
361,plagioklasa,D.1_Abiotic,,COMPOSITION_MEDIUM,
361,",",,,COMPOSITION_MEDIUM,
361,čestica,D.1_Abiotic,,COMPOSITION_MEDIUM,
361,vulkanskog,D.1_Abiotic,,COMPOSITION_MEDIUM,
361,stakla,D.1_Abiotic,,COMPOSITION_MEDIUM,
361,i,,,COMPOSITION_MEDIUM,
361,litoidnog,D.1_Abiotic,,COMPOSITION_MEDIUM,
361,tufa,D.1_Abiotic,,COMPOSITION_MEDIUM,
361,.,,,,
362,Krško,A.1_Surface_landform,DEFINIENDUM,,
362,okno,A.1_Surface_landform,DEFINIENDUM,,
362,je,,,,
362,krški,A._Landform,GENUS,,
362,oblik,A._Landform,GENUS,,
362,koji,,,,
362,ima,,,HAS_ATTRIBUTE,frame_ATTRIBUTE
362,značajke,,,HAS_ATTRIBUTE,frame_ATTRIBUTE
362,izvora,A.3_Hydrological_form,,HAS_ATTRIBUTE,
362,i,,,HAS_ATTRIBUTE,
362,ponora,A.3_Hydrological_form,,HAS_ATTRIBUTE,
362,ili,,,HAS_ATTRIBUTE,
362,duboke,A.1_Surface_landform,,HAS_ATTRIBUTE,
362,vrtače,A.1_Surface_landform,,HAS_ATTRIBUTE,
362,.,,,,
363,Plavina,D.1_Abiotic,DEFINIENDUM,,
363,se,,,COMPOSITION_MEDIUM,frame_COMPOSITION
363,sastoji,,,COMPOSITION_MEDIUM,frame_COMPOSITION
363,od,,,COMPOSITION_MEDIUM,frame_COMPOSITION
363,materijala,,,COMPOSITION_MEDIUM,
363,razne,,,COMPOSITION_MEDIUM,
363,veličine,,,COMPOSITION_MEDIUM,
363,",",,,COMPOSITION_MEDIUM,
363,od,,,COMPOSITION_MEDIUM,
363,sitnog,D.1_Abiotic,,COMPOSITION_MEDIUM,
363,pijeska,D.1_Abiotic,,COMPOSITION_MEDIUM,
363,do,,,COMPOSITION_MEDIUM,
363,blokova,D.1_Abiotic,,COMPOSITION_MEDIUM,
363,koji,,,,
363,imaju,,,,
363,u,,,,
363,promjeru,,,,
363,25,,,,
363,cm,,,,
363,.,,,,
364,Proces,,,,
364,izotopne,,,,
364,frakcionacije,,,,
364,matematički,,,,
364,se,,,,
364,prikazuje,,,,
364,uspoređivanjem,,,,
364,izotopnih,,,,
364,omjera,,,,
364,dvije,,,,
364,komponente,,,,
364,u,,,,
364,ravnotežnom,,,,
364,odnosu,,,,
364,ili,,,,
364,omjera,,,,
364,komponenti,,,,
364,prije,,,,
364,i,,,,
364,poslije,,,,
364,fizičkog,,,,
364,ili,,,,
364,kemijskog,,,,
364,procesa,,,,
364,(,,,,
364,A,,,,
364,→,,,,
364,B,,,,
364,),,,,
364,(,,,,
364,Mook,,,,
364,",",,,,
364,2000,,,,
364,),,,,
364,.,,,,
365,Oscilacije,B._Process,DEFINIENDUM,,
365,su,,,,
365,rezultat,,,HAS_CAUSE,
365,pritjecanja,,,HAS_CAUSE,
365,zraka,,,HAS_CAUSE,
365,različitih,,,HAS_CAUSE,
365,temperatura,,,HAS_CAUSE,
365,i,,,HAS_CAUSE,
365,vlažnosti,,,HAS_CAUSE,
365,s,,,HAS_CAUSE,
365,površine,,,HAS_CAUSE,
365,u,,,HAS_CAUSE,
365,spilju,,,HAS_CAUSE,
365,.,,,,
366,Duboko,,,CONTAINS,
366,i,,,CONTAINS,
366,raščlanjeno,,,CONTAINS,
366,podzemlje,,,CONTAINS,
366,je,,,,
366,glavna,,,,
366,osobina,,,,
366,dubokog,C._Geome,DEFINIENDUM,,
366,krša,C._Geome,DEFINIENDUM,,
366,.,,,,
367,Pištet,A.3_Hydrological_form,DEFINIENDUM,,
367,je,,,,
367,malo,,,,
367,vrelo,A.3_Hydrological_form,GENUS,,
367,iz,,,HAS_FUNCTION,
367,kojeg,,,HAS_FUNCTION,
367,u,,,HAS_FUNCTION,
367,vlažnom,,,HAS_FUNCTION,
367,dijelu,,,HAS_FUNCTION,
367,godine,,,HAS_FUNCTION,
367,pišti,,,HAS_FUNCTION,
367,voda,,,HAS_FUNCTION,
367,.,,,,
368,﻿suženje,A.2_Underground_landform,DEFINIENDUM,,
368,:,,,,
368,Otvor,,GENUS,,
368,u,,GENUS,HAS_LOCATION,frame_LOCATION
368,špilji,A.2_Underground_landform,GENUS,HAS_LOCATION,
368,kroz,,,HAS_ATTRIBUTE,
368,kojeg,,,HAS_ATTRIBUTE,
368,se,,,HAS_ATTRIBUTE,
368,može,,,HAS_ATTRIBUTE,
368,čovjek,,,HAS_ATTRIBUTE,
368,provući,,,HAS_ATTRIBUTE,
368,s,,,HAS_ATTRIBUTE,
368,velikim,,,HAS_ATTRIBUTE,
368,naporom,,,HAS_ATTRIBUTE,
368,jer,,,,
368,je,,,,
368,uzak,,,HAS_SIZE,
368,.,,,,
369,stalaktit,A.2_Underground_landform,DEFINIENDUM,,
369,:,,,,
369,Špiljski,A.2_Underground_landform,GENUS,,
369,ukras,A.2_Underground_landform,GENUS,,
369,konična,,,HAS_FORM,
369,ili,,,HAS_FORM,
369,cilindrična,,,HAS_FORM,
369,oblika,,,HAS_FORM,
369,koji,,,HAS_LOCATION,
369,raste,,,HAS_LOCATION,
369,sa,,,HAS_LOCATION,
369,svoda,,,HAS_LOCATION,
369,špilje,A.2_Underground_landform,,HAS_LOCATION,
369,prema,,,HAS_LOCATION,
369,dolje,,,HAS_LOCATION,
369,.,,,,
369,Izgrađen,,,COMPOSITION_MEDIUM,frame_COMPOSITION
369,od,,,COMPOSITION_MEDIUM,frame_COMPOSITION
369,kalcita,D.1_Abiotic,,COMPOSITION_MEDIUM,
369,ili,,,COMPOSITION_MEDIUM,
369,nekih,,,COMPOSITION_MEDIUM,
369,drugih,,,COMPOSITION_MEDIUM,
369,minerala,,,COMPOSITION_MEDIUM,
369,koji,,,COMPOSITION_MEDIUM,
369,se,,,COMPOSITION_MEDIUM,
369,izlučuje,,,COMPOSITION_MEDIUM,
369,iz,,,COMPOSITION_MEDIUM,
369,vode,,,COMPOSITION_MEDIUM,
369,koja,,,COMPOSITION_MEDIUM,
369,kapa,,,COMPOSITION_MEDIUM,
369,.,,,,
370,stalagmit,A.2_Underground_landform,DEFINIENDUM,,
370,:,,,,
370,Špiljski,A.2_Underground_landform,GENUS,,
370,ukras,A.2_Underground_landform,GENUS,,
370,cilindrična,,,HAS_FORM,
370,ili,,,HAS_FORM,
370,konična,,,HAS_FORM,
370,oblika,,,HAS_FORM,
370,koji,,,HAS_LOCATION,
370,raste,,,HAS_LOCATION,
370,s,,,HAS_LOCATION,
370,poda,,,HAS_LOCATION,
370,špilje,,,HAS_LOCATION,
370,prema,,,HAS_LOCATION,
370,gore,,,HAS_LOCATION,
370,.,,,,
370,Izgrađen,,,,frame_COMPOSITION
370,od,,,,frame_COMPOSITION
370,kalcita,D.1_Abiotic,,,
370,ili,,,,
370,nekih,,,,
370,drugih,,,,
370,minerala,,,,
370,koji,,,,
370,se,,,,
370,izlučuje,,,,
370,iz,,,,
370,vode,,,,
370,koja,,,,
370,kapa,,,,
370,.,,,,
371,litica,A.1_Surface_landform,DEFINIENDUM,,
371,čela,A.1_Surface_landform,DEFINIENDUM,,
371,doline,A.1_Surface_landform,DEFINIENDUM,,
371,:,,,,
371,Krška,A.1_Surface_landform,GENUS,,
371,dolina,A.1_Surface_landform,GENUS,,
371,strmih,,,HAS_FORM,
371,padina,,,HAS_FORM,
371,",",,,,
371,općenito,,,HAS_SIZE,
371,kratka,,,HAS_SIZE,
371,",",,,,
371,koja,,,,
371,završava,,,CONTAINS,
371,liticom,A.1_Surface_landform,,CONTAINS,
371,ispod,,,CONTAINS,
371,koje,,,CONTAINS,
371,izvire,,,CONTAINS,
371,ili,,,CONTAINS,
371,je,,,CONTAINS,
371,nekada,,,CONTAINS,
371,izvirala,,,CONTAINS,
371,voda,,,CONTAINS,
371,.,,,,
372,stegamit,A.2_Underground_landform,DEFINIENDUM,,
372,:,,,,
372,Siga,D.1_Abiotic,GENUS,,
372,koja,,,HAS_ATTRIBUTE,
372,se,,,HAS_ATTRIBUTE,
372,izdiže,,,HAS_ATTRIBUTE,
372,s,,,HAS_ATTRIBUTE,
372,dna,,,HAS_ATTRIBUTE,
372,špilje,,,HAS_ATTRIBUTE,
372,u,,,HAS_FORM,frame_FORM
372,formi,,,HAS_FORM,frame_FORM
372,kalcitnog,A.2_Underground_landform,,HAS_FORM,
372,grebena,A.2_Underground_landform,,HAS_FORM,
372,.,,,,
372,Duž,,,CONTAINS,
372,vrha,,,CONTAINS,
372,grebana,,,CONTAINS,
372,nalazi,,,CONTAINS,
372,se,,,CONTAINS,
372,pukotina,,,CONTAINS,
372,kroz,,,CONTAINS,
372,koju,,,CONTAINS,
372,je,,,CONTAINS,
372,voda,,,CONTAINS,
372,kapilarnom,,,CONTAINS,
372,silom,,,CONTAINS,
372,potiskivana,,,CONTAINS,
372,iz,,,CONTAINS,
372,sige,,,CONTAINS,
372,.,,,,
373,slamka,A.2_Underground_landform,DEFINIENDUM,,
373,:,,,,
373,Dugi,,,HAS_SIZE,
373,",",,,,
373,cijevasti,,,HAS_FORM,
373,stalaktit,A.2_Underground_landform,GENUS,,
373,tankih,,,HAS_FORM,
373,stijenki,,,HAS_FORM,
373,čiji,,,HAS_ATTRIBUTE,frame_ATTRIBUTE
373,su,,,HAS_ATTRIBUTE,frame_ATTRIBUTE
373,izduženi,,,HAS_ATTRIBUTE,
373,minerali,,,HAS_ATTRIBUTE,
373,taloženi,,,HAS_ATTRIBUTE,
373,na,,,HAS_ATTRIBUTE,
373,donjem,,,HAS_ATTRIBUTE,
373,vrhu,,,HAS_ATTRIBUTE,
373,iz,,,HAS_ATTRIBUTE,
373,vode,,,HAS_ATTRIBUTE,
373,koja,,,HAS_ATTRIBUTE,
373,kapa,,,HAS_ATTRIBUTE,
373,kroz,,,HAS_ATTRIBUTE,
373,šuplju,,,HAS_ATTRIBUTE,
373,unutrašnjost,,,HAS_ATTRIBUTE,
373,stalaktita,,,HAS_ATTRIBUTE,
373,.,,,,
374,donji,C._Geome,DEFINIENDUM,,
374,krš,C._Geome,DEFINIENDUM,,
374,:,,,,
374,Krš,C._Geome,GENUS,,
374,razvijen,,,HAS_LOCATION,frame_LOCATION
374,u,,,HAS_LOCATION,frame_LOCATION
374,vapnencu,,,HAS_LOCATION,
374,ili,,,HAS_LOCATION,
374,drugim,,,HAS_LOCATION,
374,topivim,D.1_Abiotic,,HAS_LOCATION,
374,stijenama,D.1_Abiotic,,HAS_LOCATION,
374,koji,,,,
374,je,,,,
374,prekriven,,,CONTAINS,frame_CONTAINS
374,drugim,,,CONTAINS,
374,stijenama,,,CONTAINS,
374,koje,,,CONTAINS,
374,su,,,CONTAINS,
374,puno,,,CONTAINS,
374,manje,,,CONTAINS,
374,topive,,,CONTAINS,
374,.,,,,
374,Krško,C._Geome,GENUS,,
374,područje,C._Geome,GENUS,,
374,u,,,HAS_LOCATION,frame_LOCATION
374,nekarbonatnim,D.1_Abiotic,,HAS_LOCATION,
374,stijenama,D.1_Abiotic,,HAS_LOCATION,
374,nastalo,,,HAS_CAUSE,frame_CAUSE
374,zbog,,,HAS_CAUSE,frame_CAUSE
374,prisutnosti,,,HAS_CAUSE,
374,karstificiranih,D.1_Abiotic,,HAS_CAUSE,
374,stijena,D.1_Abiotic,,HAS_CAUSE,
374,ispod,,,HAS_CAUSE,
374,površinske,D.1_Abiotic,,HAS_CAUSE,
374,formacije,D.1_Abiotic,,HAS_CAUSE,
374,",",,,,
374,odnosno,,,,
374,zbog,,,HAS_CAUSE,frame_CAUSE
374,kolapsa,B.1_Movement,,HAS_CAUSE,
374,površinskih,D.1_Abiotic,,HAS_CAUSE,
374,naslaga,D.1_Abiotic,,HAS_CAUSE,
374,u,,,HAS_CAUSE,
374,šupljine,A.1_Surface_landform,,HAS_CAUSE,
374,nastale,,,HAS_CAUSE,
