Sentence,Word,category,hierarchical,non-hierarchical,non-hierarchical-definitor
88,podzemne,A.3_Hydrological_form,DEFINIENDUM,,
88,vode,A.3_Hydrological_form,DEFINIENDUM,,
88,v,A.2_Underground_landform,,,
88,krasu,A.2_Underground_landform,,,
88,.,,,,
89,Višina,,GENUS,,
89,točke,,GENUS,,
89,",",,,,
89,ki,,DEFINITOR,,
89,jo,,DEFINITOR,,
89,imenujemo,,DEFINITOR,,
89,raven,,DEFINIENDUM,,
89,združevanja,,DEFINIENDUM,,
89,",",,,,
89,je,,,,
89,sorazmerna,,,DEFINED_AS,
89,meri,,,DEFINED_AS,
89,različnosti,,,DEFINED_AS,
89,med,,,DEFINED_AS,
89,skupinama,,,DEFINED_AS,
89,.,,,,
90,Enote,,GENUS,,
90,površja,D.1_Abiotic,GENUS,,
90,",",,,,
90,v,,,,
90,katerih,,,,
90,potekajo,,,,
90,enaki,,,,
90,ali,,,,
90,podobni,,,,
90,procesi,,,,
90,",",,,,
90,homogeni,,,HAS_FORM,
90,po,,,,
90,vrsti,,,,
90,in,,,,
90,intenzivnosti,,,,
90,",",,,,
90,imenujemo,,DEFINITOR,,
90,morfogenetske,D.1_Abiotic,DEFINIENDUM,,
90,enote,D.1_Abiotic,DEFINIENDUM,,
90,.,,,,
91,Zelo,,,,
91,strmo,,GENUS,HAS_FORM,
91,pobočje,A.1_Surface_landform,GENUS,,
91,z,,,,frame_SIZE
91,naklonom,,,,frame_SIZE
91,nad,,,,
91,55,,,HAS_SIZE,
91,°,,,HAS_SIZE,
91,ali,,,HAS_SIZE,
91,65,,,HAS_SIZE,
91,°,,,HAS_SIZE,
91,imenujemo,,DEFINITOR,,
91,stena,A.1_Surface_landform,DEFINIENDUM,,
91,ali,,,,
91,klif,A.1_Surface_landform,DEFINIENDUM,,
91,.,,,,
92,Spremembo,,GENUS,,
92,Shannonove,E.2_Method,,,
92,entropije,E.2_Method,,,
92,imenujemo,,DEFINITOR,,
92,Kolmogorovova,E.2_Method,DEFINIENDUM,,
92,entropija,E.2_Method,DEFINIENDUM,,
92,in,,,,
92,je,,,DEFINED_AS,
92,enaka,,,DEFINED_AS,
92,vsoti,,,DEFINED_AS,
92,pozitivnih,,,DEFINED_AS,
92,Lyapunovovih,E.2_Method,,DEFINED_AS,
92,eksponentov,E.2_Method,,DEFINED_AS,
92,.,,,,
93,Samo-podobne,,,,
93,geometrične,,GENUS,,
93,objekte,,GENUS,,
93,imenujemo,,DEFINITOR,,
93,tudi,,DEFINITOR,,
93,fraktali,E.2_Method,DEFINIENDUM,,
93,.,,,,
94,Fraktalna,,DEFINIENDUM,,
94,dimenzija,,DEFINIENDUM,,
94,je,,DEFINITOR,,
94,tudi,,DEFINITOR,,
94,mera,,GENUS,,
94,razgibanosti,,,,
94,površja,A.1_Surface_landform,,,
94,.,,,,
95,S,,,HAS_CAUSE,
95,preperevanjem,B._Process,,HAS_CAUSE,
95,apnenca,D.1_Abiotic,,HAS_CAUSE,
95,in,,,HAS_CAUSE,
95,dolomita,D.1_Abiotic,,HAS_CAUSE,
95,nastane,,,,frame_AFFECTS
95,iz,,,COMPOSITION_MEDIUM,
95,netopnih,,,COMPOSITION_MEDIUM,
95,ostankov,,,COMPOSITION_MEDIUM,
95,ilovica,D.1_Abiotic,GENUS,,
95,",",,,,
95,ki,,,,
95,jo,,,,
95,skupaj,,,,
95,s,,,,
95,huminskimi,D.1_Abiotic,,,frame_COMPOSITION
95,snovmi,D.1_Abiotic,,,
95,imenujemo,,DEFINITOR,,
95,jerovica,D.1_Abiotic,DEFINIENDUM,,
95,.,,,,
96,Jerovica,D.1_Abiotic,DEFINIENDUM,,
96,je,,DEFINITOR,,
96,povečini,,,,
96,zmes,,GENUS,COMPOSITION_MEDIUM,
96,kremenice,D.1_Abiotic,,COMPOSITION_MEDIUM,
96,",",,,COMPOSITION_MEDIUM,
96,aluminijevih,D.1_Abiotic,,COMPOSITION_MEDIUM,
96,in,,,COMPOSITION_MEDIUM,
96,železovih,D.1_Abiotic,,COMPOSITION_MEDIUM,
96,oksidov,D.1_Abiotic,,COMPOSITION_MEDIUM,
96,.,,,,
97,Kronometrične,E.2_Method,,,
97,in,,,,
97,inkrementalne,E.2_Method,,,
97,metode,E.2_Method,GENUS,,
97,datiranja,E.2_Method,GENUS,,
97,imenujemo,,DEFINITOR,,
97,tudi,,DEFINITOR,,
97,absolutne,E.2_Method,,,
97,metode,E.2_Method,,,
97,ali,,,,
97,radiometrične,E.2_Method,DEFINIENDUM,,
97,metode,E.2_Method,DEFINIENDUM,,
97,.,,,,
98,Sediment,D.1_Abiotic,GENUS,,
98,nastane,,,,frame_CAUSE
98,s,,,,frame_CAUSE
98,trenjem,B.1_Movement,,HAS_CAUSE,
98,in,,,,
98,ga,,DEFINITOR,,
98,imenujemo,,DEFINITOR,,
98,tektonska,D.1_Abiotic,DEFINIENDUM,,
98,glina,D.1_Abiotic,DEFINIENDUM,,
98,zaradi,,,,
98,velikosti,,,,
98,delcev,,,,
98,.,,,,
99,Vsako,,,,
99,povečanje,B.3_Addition,,,
99,obsega,,,,
99,poledenitve,B.4_Transformation,GENUS,,
99,imenujemo,,DEFINITOR,,
99,ledena,,DEFINIENDUM,,
99,doba,,DEFINIENDUM,,
99,ali,,,,
99,glacial,,DEFINIENDUM,,
99,.,,,,
