Sentence,Word,category,hierarchical,non-hierarchical,non-hierarchical-definitor
359,.,,,,
360,siphon,A.2_Underground_landform,DEFINIENDUM,,
360,:,,,,
360,In,,,,
360,speleology,,,,
360,",",,,,
360,a,,,,
360,cave,A.2_Underground_landform,GENUS,,
360,passage,A.2_Underground_landform,GENUS,,
360,in,,,HAS_LOCATION,
360,which,,,HAS_LOCATION,
360,the,,,HAS_LOCATION,
360,ceiling,D.1_Abiotic,,HAS_LOCATION,
360,dips,,,HAS_LOCATION,
360,below,,,HAS_LOCATION,
360,a,,,HAS_LOCATION,
360,water,D.1_Abiotic,,HAS_LOCATION,
360,surface,D.1_Abiotic,,HAS_LOCATION,
360,.,,,,
361,slump,D.1_Abiotic,DEFINIENDUM,,
361,pit,D.1_Abiotic,DEFINIENDUM,,
361,:,,,,
361,A,,,,
361,hollow,D.1_Abiotic,GENUS,,
361,in,,,,
361,the,,,HAS_LOCATION,
361,clay,,,HAS_LOCATION,
361,fill,,,HAS_LOCATION,
361,of,,,HAS_LOCATION,
361,a,,,HAS_LOCATION,
361,cave,D.1_Abiotic,,HAS_LOCATION,
361,floor,D.1_Abiotic,,HAS_LOCATION,
361,caused,,,HAS_CAUSE,frame_CAUSE
361,by,,,HAS_CAUSE,frame_CAUSE
361,erosion,B.2_Loss,,HAS_CAUSE,
361,beneath,,,HAS_CAUSE,
361,the,,,HAS_CAUSE,
361,fill,,,HAS_CAUSE,
361,.,,,,
362,solution,A.1_Surface_landform,DEFINIENDUM,,
362,pan,A.1_Surface_landform,DEFINIENDUM,,
362,:,,,,
362,Shallow,,,HAS_FORM,
362,solution,,GENUS,HAS_CAUSE,
362,basin,D.1_Abiotic,GENUS,,
362,formed,,,COMPOSITION_MEDIUM,frame_COMPOSITION
362,on,,,COMPOSITION_MEDIUM,frame_COMPOSITION
362,bare,D.1_Abiotic,,COMPOSITION_MEDIUM,
362,limestone,D.1_Abiotic,,COMPOSITION_MEDIUM,
362,",",,,,
362,generally,,,HAS_FORM,
362,characterized,,,HAS_FORM,frame_FORM
362,by,,,HAS_FORM,frame_FORM
362,flat,,,HAS_FORM,
362,bottom,,,HAS_FORM,
362,and,,,HAS_FORM,
362,overhanging,,,HAS_FORM,
362,sides,,,HAS_FORM,
362,.,,,,
362,Synonyms,,,,
362,:,,,,
362,Kamenitza,A.1_Surface_landform,DEFINIENDUM,,
362,;,,,,
362,Opferkessel,A.1_Surface_landform,DEFINIENDUM,,
362,;,,,,
362,panhole,A.1_Surface_landform,DEFINIENDUM,,
362,;,,,,
362,tinajita,A.1_Surface_landform,DEFINIENDUM,,
362,.,,,,
363,solution,A.1_Surface_landform,DEFINIENDUM,,
363,pipe,A.1_Surface_landform,DEFINIENDUM,,
363,:,,,,
363,A,,,,
363,vertical,,,HAS_FORM,
363,cylindrical,,,HAS_FORM,
363,hole,D.1_Abiotic,GENUS,,
363,attributable,,,HAS_CAUSE,frame_CAUSE
363,to,,,HAS_CAUSE,frame_CAUSE
363,solution,B.4_Transformation,,HAS_CAUSE,
363,",",,,,
363,often,,,HAS_FORM,
363,without,,,HAS_FORM,
363,surface,,,HAS_FORM,
363,expression,,,HAS_FORM,
363,",",,,,
363,filled,,,COMPOSITION_MEDIUM,frame_COMPOSITION
363,with,,,COMPOSITION_MEDIUM,frame_COMPOSITION
363,debris,D.1_Abiotic,,COMPOSITION_MEDIUM,
363,",",,,COMPOSITION_MEDIUM,
363,such,,,COMPOSITION_MEDIUM,
363,as,,,COMPOSITION_MEDIUM,
363,sand,,,COMPOSITION_MEDIUM,
363,",",,,COMPOSITION_MEDIUM,
363,clay,,,COMPOSITION_MEDIUM,
363,",",,,COMPOSITION_MEDIUM,
363,rock,,,COMPOSITION_MEDIUM,
363,chips,,,COMPOSITION_MEDIUM,
363,",",,,COMPOSITION_MEDIUM,
363,and,,,COMPOSITION_MEDIUM,
363,bones,,,COMPOSITION_MEDIUM,
363,.,,,,
363,Synonym,,,,
363,:,,,,
363,sand,,,,
363,pipe,,,,
363,.,,,,
363,See,,,,
363,also,,,,
363,geologic,,,,
363,organ,,,,
363,.,,,,
364,sotano,A.2_Underground_landform,DEFINIENDUM,,
364,:,,,,
364,Term,,,,
364,used,,,,
364,in,,,,
364,Mexico,,,,
364,for,,,,
364,deep,,,HAS_FORM,
364,vertical,,GENUS,HAS_FORM,
364,shafts,D.1_Abiotic,GENUS,,
364,in,,,COMPOSITION_MEDIUM,
364,limestone,D.1_Abiotic,,COMPOSITION_MEDIUM,
364,",",,,,
364,which,,,,
364,may,,,,
364,or,,,,
364,may,,,,
364,not,,,,
364,lead,,,,
364,to,,,,
364,a,,,,
364,cave,A.2_Underground_landform,,,
364,.,,,,
365,The,,,,
365,result,,,,
365,is,,,,
365,the,,,,
365,so-called,,,,
365,lampenflora,D.2_Biotic,DEFINIENDUM,,
365,",",,,,
365,that,,DEFINITOR,,
365,is,,DEFINITOR,,
365,",",,DEFINITOR,,
365,green,D.2_Biotic,GENUS,,
365,plants,D.2_Biotic,GENUS,,
365,(,,,,
365,generally,,,,
365,algae,D.2_Biotic,SPECIES,,
365,",",,,,
365,fern,D.2_Biotic,SPECIES,,
365,",",,,,
365,moss,D.2_Biotic,SPECIES,,
365,),,,,
365,developing,,,,frame_LOCATION
365,on,,,HAS_LOCATION,frame_LOCATION
365,cave,A.2_Underground_landform,,HAS_LOCATION,
365,walls,,,HAS_LOCATION,
365,or,,,HAS_LOCATION,
365,formations,,,HAS_LOCATION,
365,close,,,HAS_LOCATION,
365,to,,,HAS_LOCATION,
365,a,,,HAS_LOCATION,
365,light,,,HAS_LOCATION,
365,source,,,HAS_LOCATION,
365,.,,,HAS_LOCATION,
366,Visitor,D.3_Property,DEFINIENDUM,,
366,capacity,D.3_Property,DEFINIENDUM,,
366,is,,DEFINITOR,,
366,defined,,DEFINITOR,,
366,as,,DEFINITOR,,
366,the,,GENUS,,
366,number,,GENUS,DEFINED_AS,
366,of,,GENUS,DEFINED_AS,
366,visitors,,GENUS,DEFINED_AS,
366,to,,,DEFINED_AS,
366,a,,,DEFINED_AS,
366,given,,,DEFINED_AS,
366,cave,A.2_Underground_landform,,DEFINED_AS,
366,over,,,DEFINED_AS,
366,a,,,DEFINED_AS,
366,given,,,DEFINED_AS,
366,time,,,DEFINED_AS,
366,period,,,DEFINED_AS,
366,",",,,DEFINED_AS,
366,which,,,DEFINED_AS,
366,does,,,DEFINED_AS,
366,not,,,DEFINED_AS,
366,permanently,,,DEFINED_AS,
366,change,,,DEFINED_AS,
366,the,,,DEFINED_AS,
366,environmental,D.3_Property,,DEFINED_AS,
366,parameters,D.3_Property,,DEFINED_AS,
366,beyond,,,DEFINED_AS,
366,their,,,DEFINED_AS,
366,natural,,,DEFINED_AS,
366,fluctuation,,,DEFINED_AS,
366,range,,,DEFINED_AS,
366,.,,,,
367,Allogeneic,D.1_Abiotic,DEFINIENDUM,,
367,waters,D.1_Abiotic,DEFINIENDUM,,
367,are,,DEFINITOR,,
367,defined,,DEFINITOR,,
367,as,,DEFINITOR,,
367,stream,D.1_Abiotic,GENUS,DEFINED_AS,
367,flow,D.1_Abiotic,GENUS,DEFINED_AS,
367,derived,,,DEFINED_AS,frame_CAUSE
367,from,,,DEFINED_AS,frame_CAUSE
367,nonlocal,,,DEFINED_AS,
367,sources,,,DEFINED_AS,
367,.,,,,
368,Base,D.3_Property,DEFINIENDUM,,
368,level,D.3_Property,DEFINIENDUM,,
368,refers,,DEFINITOR,,
368,to,,DEFINITOR,,
368,sea,D.3_Property,GENUS,DEFINED_AS,
368,level,D.3_Property,GENUS,DEFINED_AS,
368,or,,,DEFINED_AS,
368,the,,GENUS,DEFINED_AS,
368,lowest,,GENUS,DEFINED_AS,
368,level,,GENUS,DEFINED_AS,
368,of,,GENUS,DEFINED_AS,
368,master,,GENUS,DEFINED_AS,
368,stream,,GENUS,DEFINED_AS,
368,erosion,B.2_Loss,GENUS,DEFINED_AS,
368,.,,,,
369,A,,,,
369,cover-collapse,A.1_Surface_landform,DEFINIENDUM,,
369,sinkhole,A.1_Surface_landform,DEFINIENDUM,,
369,is,,DEFINITOR,,
369,a,,DEFINITOR,,
369,subtype,,DEFINITOR,,
369,of,,DEFINITOR,,
369,a,,,,
369,subsidence,A.1_Surface_landform,GENUS,,
369,sinkhole,A.1_Surface_landform,GENUS,,
369,.,,,,
370,According,,,,
370,to,,,,
370,European,,,,
370,usage,,,,
370,",",,,,
370,suffosion,A.1_Surface_landform,DEFINIENDUM,,
370,dolines,A.1_Surface_landform,DEFINIENDUM,,
370,are,,DEFINITOR,,
370,small,,,HAS_SIZE,
370,depressions,A.1_Surface_landform,GENUS,HAS_FORM,
370,usually,,,HAS_SIZE,
370,only,,,HAS_SIZE,
370,a,,,HAS_SIZE,
370,few,,,HAS_SIZE,
370,meters,,,HAS_SIZE,
370,in,,,HAS_SIZE,frame_SIZE
370,diameter,,,HAS_SIZE,frame_SIZE
370,and,,,HAS_SIZE,frame_SIZE
370,depth,,,HAS_SIZE,frame_SIZE
370,.,,,,
371,According,,,,
371,to,,,,
371,this,,,,
371,concept,,,,
371,",",,,,
371,a,,,,
371,sinkhole,A.1_Surface_landform,DEFINIENDUM,,
371,is,,DEFINITOR,,
371,part,,DEFINITOR,,
371,of,,DEFINITOR,,
371,a,,DEFINITOR,,
371,long-term,,,,
371,process,,GENUS,,
371,and,,,,
371,it,,,,
371,may,,,HAS_FORM,frame_FORM
371,have,,,HAS_FORM,frame_FORM
371,different,,,HAS_FORM,frame_FORM
371,forms,,,HAS_FORM,
371,and,,,HAS_FORM,
371,surface,,,HAS_FORM,
371,expressions,,,HAS_FORM,
371,at,,,,
371,different,,,,
371,times,,,,
371,.,,,,
372,A,,,,
372,cave,A.2_Underground_landform,DEFINIENDUM,,
372,system,A.2_Underground_landform,DEFINIENDUM,,
372,is,,DEFINITOR,,
372,a,,DEFINITOR,DEFINED_AS,
372,group,,DEFINITOR,DEFINED_AS,
372,of,,DEFINITOR,DEFINED_AS,
372,several,,GENUS,DEFINED_AS,
372,interconnected,,GENUS,DEFINED_AS,
372,caves,A.2_Underground_landform,GENUS,DEFINED_AS,
372,explored,,,DEFINED_AS,
372,separately,,,DEFINED_AS,
372,and,,,DEFINED_AS,
372,later,,,DEFINED_AS,
372,joined,,,DEFINED_AS,
372,by,,,DEFINED_AS,
372,the,,,DEFINED_AS,
372,discovery,,,DEFINED_AS,
372,of,,,DEFINED_AS,
372,interconnecting,,,DEFINED_AS,
372,passages,A.2_Underground_landform,,DEFINED_AS,
372,.,,,,
373,Hypogene,B._Process,DEFINIENDUM,,
373,speleogenesis,B._Process,DEFINIENDUM,,
373,is,,DEFINITOR,,
373,defined,,DEFINITOR,,
373,as,,DEFINITOR,,
373,the,,,,
373,formation,B._Process,GENUS,DEFINED_AS,
373,of,,GENUS,DEFINED_AS,
373,solution-enlarged,,GENUS,DEFINED_AS,
373,permeability,,GENUS,DEFINED_AS,
373,structures,,GENUS,DEFINED_AS,
373,by,,,DEFINED_AS,
373,water,D.1_Abiotic,,DEFINED_AS,
373,that,,,HAS_CAUSE,
373,recharges,,,HAS_CAUSE,
373,the,,,HAS_CAUSE,
373,cavernous,,,HAS_CAUSE,
373,zone,,,HAS_CAUSE,
373,from,,,HAS_CAUSE,
373,below,,,HAS_CAUSE,
373,",",,,HAS_CAUSE,
373,independent,,,HAS_CAUSE,
373,of,,,HAS_CAUSE,
373,recharge,B.3_Addition,,HAS_CAUSE,
373,from,,,HAS_CAUSE,
373,the,,,HAS_CAUSE,
373,overlying,,,HAS_CAUSE,
373,or,,,HAS_CAUSE,
373,immediately,,,HAS_CAUSE,
373,adjacent,,,HAS_CAUSE,
373,surface,,,HAS_CAUSE,
373,(,,,,
373,Ford,,,,
373,",",,,,
373,2006,,,,
373,;,,,,
373,Klimchouk,,,,
373,",",,,,
373,2007,,,,
373,),,,,
373,.,,,,
374,Fossil,,,,
374,vertically,,GENUS,HAS_FORM,
374,extended,,GENUS,HAS_FORM,
374,collapse,,GENUS,HAS_FORM,
374,features,,GENUS,HAS_FORM,
374,known,,DEFINITOR,,
374,as,,DEFINITOR,,
374,breccia,A.2_Underground_landform,SPECIES,,
374,pipes,A.2_Underground_landform,SPECIES,,
374,",",,,,
374,collapse,A.2_Underground_landform,SPECIES,,
374,columns,A.2_Underground_landform,SPECIES,,
374,",",,,,
374,or,,,,
374,geologic,A.2_Underground_landform,SPECIES,,
374,organs,A.2_Underground_landform,SPECIES,,
374,",",,,,
374,and,,,,
374,also,,DEFINITOR,,
374,termed,,DEFINITOR,,
374,vertical,A.2_Underground_landform,DEFINIENDUM,,
374,through,A.2_Underground_landform,DEFINIENDUM,,
374,structures,A.2_Underground_landform,DEFINIENDUM,,
374,",",,,,
374,are,,,,
374,a,,,,
374,common,,,,
374,by-product,,,HAS_CAUSE,frame_CAUSE
374,of,,,HAS_CAUSE,frame_CAUSE
374,hypogene,B._Process,,HAS_CAUSE,
374,speleogenesis,B._Process,,HAS_CAUSE,
374,in,,,,
374,a,,,,
374,variety,,,,
374,of,,,,
374,geological,,,,
374,settings,,,,
374,.,,,,
375,Speleogenesis,B.4_Transformation,DEFINIENDUM,,
375,is,,DEFINITOR,,
375,a,,DEFINITOR,,frame_CAUSE
375,result,,,HAS_CAUSE,frame_CAUSE
375,of,,,HAS_CAUSE,frame_CAUSE
375,dissolution,B.4_Transformation,,HAS_CAUSE,
375,of,,,HAS_CAUSE,
375,soluble,,,HAS_CAUSE,
375,rocks,,,HAS_CAUSE,
375,by,,,HAS_CAUSE,
375,groundwater,D.1_Abiotic,,HAS_CAUSE,
375,.,,,,
376,Speleothems,A.2_Underground_landform,DEFINIENDUM,,
376,are,,DEFINITOR,,
376,deposits,D.1_Abiotic,GENUS,,
376,of,,,,
376,secondary,,,,
376,minerals,D.1_Abiotic,,,
376,(,,,,
376,such,,,,
376,as,,,,
376,calcite,D.1_Abiotic,,,
376,),,,,
376,that,,,,
376,form,,,HAS_LOCATION,frame_LOCATION
376,on,,,HAS_LOCATION,frame_LOCATION
376,the,,,HAS_LOCATION,frame_LOCATION
376,ceilings,,,HAS_LOCATION,
376,",",,,HAS_LOCATION,
376,walls,,,HAS_LOCATION,
376,",",,,HAS_LOCATION,
376,and,,,HAS_LOCATION,
376,floors,,,HAS_LOCATION,
376,of,,,HAS_LOCATION,
376,caves,A.2_Underground_landform,,HAS_LOCATION,
376,.,,,HAS_LOCATION,
377,Straw,A.2_Underground_landform,DEFINIENDUM,,
377,stalactites,A.2_Underground_landform,DEFINIENDUM,,
377,are,,DEFINITOR,,
377,hollow,,GENUS,HAS_FORM,
377,tubes,D.1_Abiotic,GENUS,HAS_FORM,
377,",",,,,
377,about,,,HAS_SIZE,
377,5,,,HAS_SIZE,
377,mm,,,HAS_SIZE,
377,in,,,HAS_SIZE,frame_SIZE
377,diameter,,,HAS_SIZE,frame_SIZE
377,",",,,,
377,and,,,,
377,are,,,,
377,often,,,HAS_FORM,
377,very,,,HAS_FORM,
377,coarsely,,,HAS_FORM,
377,crystalline,,,HAS_FORM,
377,with,,,HAS_FORM,
377,the,,,HAS_FORM,
377,straw,,,HAS_FORM,
377,axis,,,HAS_FORM,
377,corresponding,,,HAS_FORM,
377,to,,,HAS_FORM,
377,the,,,HAS_FORM,
377,c-axis,,,HAS_FORM,
377,direction,,,HAS_FORM,
377,of,,,HAS_FORM,
377,the,,,HAS_FORM,
377,calcite,,,HAS_FORM,
377,crystals,,,HAS_FORM,
377,.,,,,
378,Helictites,A.2_Underground_landform,DEFINIENDUM,,
378,are,,DEFINITOR,,
378,an,,,,
378,erratic,,,HAS_FORM,
378,stalactite-like,,GENUS,HAS_FORM,
378,form,,GENUS,HAS_FORM,
378,that,,,,
378,occurs,,,HAS_CAUSE,frame_CAUSE
378,when,,,HAS_CAUSE,frame_CAUSE
378,seepage,,,HAS_CAUSE,
378,rates,,,HAS_CAUSE,
378,are,,,HAS_CAUSE,
378,too,,,HAS_CAUSE,
378,slow,,,HAS_CAUSE,
378,for,,,HAS_CAUSE,
378,complete,,,HAS_CAUSE,
378,drops,,,HAS_CAUSE,
378,to,,,HAS_CAUSE,
378,form,,,HAS_CAUSE,
378,.,,,,
379,Cave,A.2_Underground_landform,DEFINIENDUM,,
379,pearls,A.2_Underground_landform,DEFINIENDUM,,
379,are,,DEFINITOR,,
379,near-spherical,,,HAS_FORM,
379,",",,,HAS_FORM,
379,unattached,,,HAS_FORM,
379,speleothem,A.2_Underground_landform,GENUS,HAS_FORM,
379,hat,,,,
379,form,,,HAS_LOCATION,frame_LOCATION
379,in,,,HAS_LOCATION,frame_LOCATION
379,pools,D.1_Abiotic,,HAS_LOCATION,
379,agitated,,,HAS_CAUSE,frame_CAUSE
379,by,,,HAS_CAUSE,frame_CAUSE
379,water,D.1_Abiotic,,HAS_CAUSE,
379,dripping,,,HAS_CAUSE,
379,from,,,HAS_CAUSE,
379,considerable,,,HAS_CAUSE,
379,heights,,,HAS_CAUSE,
379,.,,,,
380,Intrastratal,B.4_Transformation,DEFINIENDUM,,
380,karstification,B.4_Transformation,DEFINIENDUM,,
380,refers,,DEFINITOR,,
380,to,,DEFINITOR,,
380,the,,DEFINITOR,,
380,preferential,,GENUS,DEFINED_AS,
380,dissolution,B.2_Loss,GENUS,DEFINED_AS,
380,of,,,DEFINED_AS,
380,a,,,DEFINED_AS,
380,particular,,,DEFINED_AS,
380,bed,D.1_Abiotic,,DEFINED_AS,
380,or,,,DEFINED_AS,
380,other,,,DEFINED_AS,
380,unit,,,DEFINED_AS,
380,within,,,COMPOSITION_MEDIUM,frame_COMPOSITION
380,a,,,COMPOSITION_MEDIUM,frame_COMPOSITION
380,sequence,,,COMPOSITION_MEDIUM,frame_COMPOSITION
380,of,,,COMPOSITION_MEDIUM,frame_COMPOSITION
380,soluble,D.1_Abiotic,,COMPOSITION_MEDIUM,
380,rocks,D.1_Abiotic,,COMPOSITION_MEDIUM,
380,",",,,COMPOSITION_MEDIUM,
380,e.g,,,COMPOSITION_MEDIUM,
380,.,,,COMPOSITION_MEDIUM,
380,a,,,COMPOSITION_MEDIUM,
380,gypsum,D.1_Abiotic,,COMPOSITION_MEDIUM,
380,bed,D.1_Abiotic,,COMPOSITION_MEDIUM,
380,in,,,COMPOSITION_MEDIUM,
380,a,,,COMPOSITION_MEDIUM,
380,dolomite,D.1_Abiotic,,COMPOSITION_MEDIUM,
380,formation,,,COMPOSITION_MEDIUM,
380,.,,,,
381,Exokarst,C._Geome,DEFINIENDUM,,
381,refers,,DEFINITOR,,
381,to,,DEFINITOR,,
381,the,,,,
381,suit,,,,
381,of,,,,
381,karst,A._Landform,GENUS,CONTAINS,
381,features,A._Landform,,CONTAINS,
381,developed,,,CONTAINS,
381,at,,,CONTAINS,frame_LOCATION
381,the,,,CONTAINS,
381,surface,D.1_Abiotic,,CONTAINS,
381,.,,,,
382,Cryptokarst,C._Geome,DEFINIENDUM,,
382,refers,,DEFINITOR,,
382,to,,DEFINITOR,,
382,karst,D.1_Abiotic,GENUS,,
382,forms,D.1_Abiotic,,,
382,developed,,,COMPOSITION_MEDIUM,frame_COMPOSITION
382,beneath,,,COMPOSITION_MEDIUM,frame_COMPOSITION
382,a,,,COMPOSITION_MEDIUM,
382,blanket,,,COMPOSITION_MEDIUM,
382,of,,,COMPOSITION_MEDIUM,
382,permeable,D.1_Abiotic,,COMPOSITION_MEDIUM,
382,sediments,D.1_Abiotic,,COMPOSITION_MEDIUM,
382,such,,,COMPOSITION_MEDIUM,
382,as,,,COMPOSITION_MEDIUM,
382,soil,D.1_Abiotic,,COMPOSITION_MEDIUM,
382,",",,,COMPOSITION_MEDIUM,
382,till,D.1_Abiotic,,COMPOSITION_MEDIUM,
382,",",,,COMPOSITION_MEDIUM,
382,periglacial,D.1_Abiotic,,COMPOSITION_MEDIUM,
382,deposits,D.1_Abiotic,,COMPOSITION_MEDIUM,
382,and,,,COMPOSITION_MEDIUM,
382,residual,D.1_Abiotic,,COMPOSITION_MEDIUM,
382,clays,D.1_Abiotic,,COMPOSITION_MEDIUM,
382,.,,,,
383,Karst-like,,GENUS,HAS_FORM,
383,landforms,,GENUS,HAS_FORM,
383,produced,,,HAS_CAUSE,frame_CAUSE
383,by,,,HAS_CAUSE,frame_CAUSE
383,processes,,,HAS_CAUSE,frame_CAUSE
383,other,,,HAS_CAUSE,
383,than,,,HAS_CAUSE,
383,dissolution,B.2_Loss,,HAS_CAUSE,
383,or,,,HAS_CAUSE,
383,corrosion-induced,B.1_Movement,,HAS_CAUSE,
383,subsidence,B.1_Movement,,HAS_CAUSE,
383,and,,,HAS_CAUSE,
383,collapse,B.1_Movement,,HAS_CAUSE,
383,are,,DEFINITOR,,
383,known,,DEFINITOR,,
383,as,,DEFINITOR,,
383,pseudokarst,C._Geome,DEFINIENDUM,,
383,.,,,,
384,Thermokarst,C._Geome,DEFINIENDUM,,
384,is,,DEFINITOR,,
384,a,,DEFINITOR,,
384,related,,DEFINITOR,,
384,term,,DEFINITOR,,
384,applied,,,,
384,to,,,,
384,topographic,,GENUS,,
384,depressions,D.1_Abiotic,GENUS,,
384,resulting,,,HAS_CAUSE,frame_CAUSE
384,from,,,HAS_CAUSE,frame_CAUSE
384,thawing,B.4_Transformation,,HAS_CAUSE,
384,of,B.4_Transformation,,HAS_CAUSE,
384,ground,B.4_Transformation,,HAS_CAUSE,
384,ice,B.4_Transformation,,HAS_CAUSE,
384,.,,,,
385,Holokarst,C._Geome,DEFINIENDUM,,
385,is,,DEFINITOR,,
385,pure,C._Geome,,,
385,karst,C._Geome,GENUS,,
385,uninfluenced,,,HAS_ATTRIBUTE,
385,by,,,HAS_ATTRIBUTE,
385,other,,,HAS_ATTRIBUTE,
385,rocks,D.1_Abiotic,,HAS_ATTRIBUTE,
385,",",,,,
385,and,,,,
385,is,,,,
385,developed,,,COMPOSITION_MEDIUM,frame_COMPOSITION
385,on,,,COMPOSITION_MEDIUM,frame_COMPOSITION
385,thick,,,COMPOSITION_MEDIUM,
385,limestones,D.1_Abiotic,,COMPOSITION_MEDIUM,
385,extending,,,HAS_LOCATION,frame_LOCATION
385,well,,,HAS_LOCATION,
385,below,,,HAS_LOCATION,
385,baselevel,,,HAS_LOCATION,
385,.,,,,
386,Concentrated,D.1_Abiotic,,HAS_FUNCTION,
386,inflows,D.1_Abiotic,,HAS_FUNCTION,
386,of,D.1_Abiotic,,HAS_FUNCTION,
386,water,D.1_Abiotic,,HAS_FUNCTION,
386,from,,,HAS_FUNCTION,
386,allogenic,,,HAS_FUNCTION,
386,sources,,,HAS_FUNCTION,
386,sink,B.4_Transformation,,HAS_FUNCTION,
386,underground,B.4_Transformation,,HAS_FUNCTION,
386,at,,,,
386,swallow,A.3_Hydrological_form,DEFINIENDUM,,
386,holes,A.3_Hydrological_form,DEFINIENDUM,,
386,(,,,,
386,also,,,,
386,known,,,,
386,as,,,,
386,swallets,A.3_Hydrological_form,DEFINIENDUM,,
386,",",,,,
386,stream-sinks,A.3_Hydrological_form,DEFINIENDUM,,
386,or,,,,
386,ponors,A.3_Hydrological_form,DEFINIENDUM,,
386,),,,,
386,.,,,,
387,In,,,,
387,contrast,,,,
387,",",,,,
387,travertine,D.1_Abiotic,DEFINIENDUM,,
387,is,,DEFINITOR,,
387,crystalline,D.1_Abiotic,,HAS_ATTRIBUTE,
387,",",,,HAS_ATTRIBUTE,
387,dense,,,HAS_ATTRIBUTE,
387,calcite,D.1_Abiotic,GENUS,COMPOSITION_MEDIUM,
387,that,,,,
387,is,,,,frame_FORM
387,often,,,,frame_FORM
387,well,,,HAS_FORM,
387,layered,D.3_Property,,HAS_FORM,
387,",",,,HAS_FORM,
387,quite,,,HAS_FORM,
387,lustrous,D.3_Property,,HAS_FORM,
387,and,,,HAS_FORM,
387,lacks,,,HAS_FORM,
387,framing,,,HAS_FORM,
387,plant,,,HAS_FORM,
387,content,,,HAS_FORM,
387,.,,,,
388,Tufa,A.1_Surface_landform,DEFINIENDUM,,
388,refers,,DEFINITOR,,
388,to,,DEFINITOR,,
388,softer,D.1_Abiotic,,COMPOSITION_MEDIUM,
388,porous,D.1_Abiotic,,COMPOSITION_MEDIUM,
388,material,D.1_Abiotic,GENUS,COMPOSITION_MEDIUM,
388,found,,,,frame_LOCATION
388,near,,,HAS_LOCATION,frame_LOCATION
388,cave,A.2_Underground_landform,,HAS_LOCATION,
388,entrances,,,HAS_LOCATION,
388,where,,,HAS_CAUSE,frame_CAUSE
388,rapid,,,HAS_CAUSE,
388,deposition,B.3_Addition,,HAS_CAUSE,
388,is,,,HAS_CAUSE,
388,encouraged,,,HAS_CAUSE,
388,by,,,HAS_CAUSE,
388,evaporation,B.2_Loss,,HAS_CAUSE,
388,.,,,,
389,Ideal,,,,
389,cave,A.2_Underground_landform,DEFINIENDUM,,
389,pearls,A.2_Underground_landform,DEFINIENDUM,,
389,are,,DEFINITOR,,
389,spheres,D.1_Abiotic,GENUS,HAS_FORM,
389,that,,,,
389,range,,,HAS_SIZE,frame_SIZE
389,~,,,HAS_SIZE,
389,0.2,,,HAS_SIZE,
389,to,,,HAS_SIZE,
389,10,,,HAS_SIZE,
389,–,,,HAS_SIZE,
389,15,,,HAS_SIZE,
389,mm,,,HAS_SIZE,
389,in,,,HAS_SIZE,frame_SIZE
389,diameter,,,HAS_SIZE,frame_SIZE
389,.,,,,
390,Opal,D.1_Abiotic,DEFINIENDUM,,
390,(,,,,
390,cristobalite,D.1_Abiotic,DEFINIENDUM,,
390,),,,,
390,is,,DEFINITOR,,
390,a,,DEFINITOR,,
390,very,,,,
390,fine-grained,D.1_Abiotic,,HAS_FORM,
390,silica,D.1_Abiotic,GENUS,,
390,that,,,,
390,occurs,,,COMPOSITION_MEDIUM,frame_COMPOSITION
390,as,,,COMPOSITION_MEDIUM,frame_COMPOSITION
390,thin,,,COMPOSITION_MEDIUM,
390,interlayers,,,COMPOSITION_MEDIUM,
390,in,,,COMPOSITION_MEDIUM,
390,some,,,COMPOSITION_MEDIUM,
390,calcite,,,COMPOSITION_MEDIUM,
390,and,,,COMPOSITION_MEDIUM,
390,gypsum,A.2_Underground_landform,,COMPOSITION_MEDIUM,
390,speleothems,A.2_Underground_landform,,COMPOSITION_MEDIUM,
390,.,,,,
391,The,,,,
391,static,A.2_Underground_landform,DEFINIENDUM,,
391,cave,A.2_Underground_landform,DEFINIENDUM,,
391,is,,DEFINITOR,,
391,a,,DEFINITOR,,
391,simple,,,,
391,deep,,,HAS_FORM,
391,hole,A.2_Underground_landform,GENUS,HAS_FORM,
391,with,,,HAS_FORM,
391,no,,,HAS_FORM,
391,air,B.1_Movement,,HAS_FORM,
391,drainage,B.1_Movement,,HAS_FORM,
391,out,,,HAS_FORM,
391,of,,,HAS_FORM,
391,the,,,HAS_FORM,
391,bottom,,,HAS_FORM,
391,;,,,,
391,thus,,,,
391,it,,,HAS_FUNCTION,frame_FUNCTION
391,traps,,,HAS_FUNCTION,frame_FUNCTION
391,cold,,,HAS_FUNCTION,
391,",",,,HAS_FUNCTION,
391,dense,,,HAS_FUNCTION,
391,air,,,HAS_FUNCTION,
391,and,,,HAS_FUNCTION,
391,excludes,,,HAS_FUNCTION,
391,warmer,,,HAS_FUNCTION,
391,air,D.1_Abiotic,,HAS_FUNCTION,
391,.,,,,
392,Sedimentologists,,,,
392,define,,DEFINITOR,,
392,primary,D.3_Property,DEFINIENDUM,,
392,porosity,D.3_Property,DEFINIENDUM,,
392,as,,DEFINITOR,,
392,that,,DEFINITOR,,
392,created,,,OCCURS_IN_TIME,frame_TIME
392,during,,,OCCURS_IN_TIME,frame_TIME
392,deposition,B.3_Addition,,OCCURS_IN_TIME,
392,of,B.3_Addition,,OCCURS_IN_TIME,
